start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.1355679999776185,3.1355679999776185,4.636902999956626,4.636902999956626,4.736997199952136,5.138418299969751,4.955034099993761,5.638794599982909,5.638794599982909,7.64152590000024,,,8.640426599953324,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
9.40766159998905,9.40766159998905,10.908956299952232,10.908956299952232,11.009069599976764,11.409686599983369,11.192491999952589,11.9104151000008,11.9104151000008,13.911480399963446,,,14.912469099983108,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
26.789201999965123,26.789201999965123,28.2905701999641,28.2905701999641,28.390695199961307,28.790977799982763,28.60749609996285,29.291497799984178,29.291497799984178,31.29315150000341,,,32.293911099966614,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
42.17022549996339,42.17022549996339,43.67063739995658,43.67063739995658,43.770504099966026,44.17076289998088,44.02076069999905,44.67126919999439,44.67126919999439,46.67303399998648,,,47.67397680000588,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
61.53646359995194,61.53646359995194,63.037777200000825,63.037777200000825,63.13781719999108,63.53834249999793,63.33808239998482,64.03863249999425,64.03863249999425,66.04050369998161,,,67.04151039996371,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
82.57117639995134,82.57117639995134,84.07291039999994,84.07291039999994,84.17256829999108,84.57332139998628,84.57332139998628,85.07332149998705,85.07332149998705,87.07501759997989,,,88.07607099996834,vis1,1,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
104.54022239999334,104.54022239999334,106.04129469995108,106.04129469995108,106.14137719997392,106.54192459997442,106.14137719997392,107.04219669995085,107.04219669995085,109.04390889994987,,,110.04496689997335,vis1,1,0,vis,6.0,6.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
115.8665653999867,115.8665653999867,117.36766359996703,117.36766359996703,117.4679979999871,117.36766359996703,117.51785159996665,118.36874899996631,118.36874899996631,120.37069169997424,,,121.37135539996392,catch,0,0,vis,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
123.7067089999998,123.7067089999998,125.20789309999394,125.20789309999394,125.30815029995004,125.70814489999042,125.40818779997947,126.2088227999718,126.2088227999718,128.2103926999932,,,129.21143809997895,vis1,1,0,vis,7.0,7.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
203.875169799963,203.875169799963,205.3764887999948,205.3764887999948,205.47656839999556,205.87686349999578,206.32730279997642,206.37748839998105,206.37748839998105,208.37948289997595,,,209.38034829998807,vis1,1,0,vis,8.0,8.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
241.12378420000616,241.12378420000616,242.6254776999792,242.6254776999792,242.72516459995833,243.12573659997153,242.74189129996532,243.62639879994978,243.62639879994978,245.6276682999539,245.6276682999539,245.6276682999539,246.62869309995742,vis2,2,0,vis,9.0,9.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
262.1754072999554,262.1754072999554,263.6769334999933,263.6769334999933,263.7765048999661,264.1770763999755,264.1770763999755,264.67734429997813,264.67734429997813,266.6792102999841,266.6792102999841,266.6792102999841,267.6798806999666,vis2,2,0,vis,9.0,10.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
