start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.9552856999887154,3.9552856999887154,5.451025799973402,5.441025799973402,5.584631499959621,5.941025799973402,5.734760799977928,6.518760899963788,6.518760899963788,8.521408699985594,,,9.55660459999647,sound1,1,0,sound,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
18.179657499955034,18.179657499955034,19.68097349996399,19.670973499963992,19.780821399946696,20.170973499963992,19.98105199996801,20.71515129996417,20.71515129996417,22.716740299956406,,,23.71761159995524,sound1,1,0,sound,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
26.336663099945987,26.336663099945987,27.837732800000346,27.827732800000348,27.93784290000051,28.327732800000348,28.238267699963878,28.872177399994804,28.872177399994804,30.873703199971466,,,31.874745299990288,sound1,1,0,sound,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
32.541809099968056,32.541809099968056,34.04338189995335,34.033381899953355,34.143101299947126,34.533381899953355,34.360215999951585,35.09414869995974,35.09414869995974,37.095872999992686,,,38.09667049995344,sound1,1,0,sound,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
39.53105329996627,39.53105329996627,41.03258049995359,41.02258049995359,41.13247689995635,41.52258049995359,41.31597739994479,42.0835738999974,42.0835738999974,44.085182599965016,,,45.085959599944296,sound1,1,0,sound,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
45.3360992999603,45.3360992999603,46.83753579995548,46.827535799955484,46.93744209997542,47.327535799955484,,47.83839189995499,47.83839189995499,49.85665409995429,,,50.85751379998121,sound2,2,0,sound,5.0,5.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
51.224657499996944,51.224657499996944,52.72591269995039,52.715912699950394,52.825857899975496,53.215912699950394,53.15964849998429,53.7766708999495,53.7766708999495,55.796513999995774,,,56.82945849997643,sound1,1,0,sound,6.0,6.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
57.93021889998065,57.93021889998065,59.4314885999863,59.421488599986304,59.53177389998175,59.921488599986304,59.7151783999959,60.46590399999125,60.46590399999125,62.46743769996986,,,63.46841279994417,sound1,1,0,sound,7.0,7.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
64.50269719999936,64.50269719999936,66.00395349996118,65.99395349996118,66.1038199999691,66.49395349996118,66.42083109997633,67.05487459997833,67.05487459997833,69.05667449994665,,,70.05719039997506,sound1,1,0,sound,8.0,8.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
71.2251217999817,71.2251217999817,72.72622779996321,72.7162277999632,72.8263499999973,73.2162277999632,,73.72708359996044,73.72708359996044,75.7287925999933,,,76.72965969996015,sound2,2,0,sound,9.0,9.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
