start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
16.387264600032474,16.387264600032474,17.88852590003237,17.878525900032372,17.988564400011207,18.378525900032372,18.08869260003278,18.889293099995236,18.889293099995236,20.891057899987324,,,21.89190510003548,sound1,1,0,sound,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
35.2199457000331,35.2199457000331,36.72127960000373,36.711279600003735,36.821356999987735,37.211279600003735,36.93811629998684,37.722139300030655,37.722139300030655,39.72393139999779,,,40.724702799992635,sound1,1,0,sound,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
43.77732250002166,43.77732250002166,45.278643000006674,45.268643000006676,45.37867130002426,45.768643000006676,45.512192300005815,46.27950210002903,46.27950210002903,48.281154100035316,,,49.28202870000107,sound1,1,0,sound,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
49.89918389998795,49.89918389998795,51.40055690002348,51.39055690002348,51.50061789999902,51.89055690002348,51.60068069998827,52.40136760002654,52.40136760002654,54.40310010000551,,,55.40394400002854,sound1,1,0,sound,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
58.05616400001757,58.05616400001757,59.55748319999268,59.54748319999268,59.65759010002669,60.04748319999268,59.65759010002669,60.558407200043554,60.558407200043554,62.56010770001169,,,63.56093169999961,sound1,1,0,sound,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
73.60285319999979,73.60285319999979,75.10416230001441,75.0941623000144,75.2042255000067,75.5941623000144,75.35436720000301,76.10503310000944,76.10503310000944,78.10671969998815,,,79.10759370000754,sound1,1,0,sound,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
86.7140619999934,86.7140619999934,88.21542430000567,88.20542430000566,88.3154729000032,88.70542430000566,88.36549030000764,89.21622980002734,89.21622980002734,91.2179618000025,,,92.21880139999278,sound1,1,0,sound,6.0,6.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
98.3407431999892,98.3407431999892,99.84206450003852,99.83206450003851,99.94209430000932,100.33206450003851,100.04222499999172,100.84285750002321,100.84285750002321,102.84462500003586,102.84462500003586,102.84462500003586,103.84546749999002,sound2,2,0,sound,7.0,7.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
110.08418690000848,110.08418690000848,111.58542090003333,111.57542090003332,111.68552810001141,112.07542090003332,111.76887730003521,112.58634310001229,112.58634310001229,114.58802289999743,114.58802289999743,114.58802289999743,115.58882559999778,sound2,2,0,sound,7.0,8.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
136.49004499999293,136.49004499999293,137.99140760000748,137.9814076000075,138.09141520004206,138.4814076000075,138.09141520004206,138.99228250003372,138.99228250003372,140.99396030000364,140.99396030000364,140.99396030000364,141.99484330003335,sound2,2,0,sound,7.0,9.0,,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
