start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.860754900009604,3.860754900009604,5.362826100006466,5.362826100006466,5.463020900011295,5.8633027999983165,6.080289899991592,6.363779300017748,6.363779300017748,8.364595200002194,,,9.365607099994785,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
9.432335100000026,9.432335100000026,10.933570000002627,10.933570000002627,11.033638100003126,11.434015899992781,11.367230700017652,11.934566599995131,11.934566599995131,13.936330800011755,,,14.937032299998217,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
19.457880999989108,19.457880999989108,20.959023700017248,20.959023700017248,21.058852299998513,21.4592603000144,21.526310700000728,21.959849000015062,21.959849000015062,23.961407400007126,,,24.962218100010183,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
25.06228100000019,25.06228100000019,26.563568899998906,26.563568899998906,26.663749400011262,27.064147800012258,26.963927799990167,27.564544900009174,27.564544900009174,29.56625740001048,,,30.567741999993565,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
31.451627999989547,31.451627999989547,32.952389799998606,32.952389799998606,33.05246790001704,33.45316690000775,33.369404900013,33.953334100000326,33.953334100000326,35.95493849999341,,,36.955833499998086,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
39.64154769999161,39.64154769999161,41.14310419999831,41.14310419999831,41.24286760000698,41.643168899996205,41.67654870000272,42.14361710000387,42.14361710000387,44.145331799992825,,,45.146580000009386,vis1,1,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
45.27963370001246,45.27963370001246,46.78127849999303,46.78127849999303,46.88097730000457,47.28133720000344,,47.782164699988904,47.782164699988904,49.783520200007594,,,50.78519060000847,vis1,1,0,vis,6.0,6.0,,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
51.802649900005896,51.802649900005896,53.304082700002006,53.304082700002006,53.40440810001176,53.8047906000081,,54.3050400000154,54.3050400000154,56.30699019999313,,,57.30755400000792,vis2,2,0,vis,7.0,7.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
57.674654500014846,57.674654500014846,59.17589940000628,59.17589940000628,59.27598330001067,59.6763366000175,59.59296920000063,60.176831500002415,60.176831500002415,62.17875920001254,,,63.1791518000043,vis1,1,0,vis,8.0,8.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
64.33055700001727,64.33055700001727,65.83194340000931,65.83194340000931,65.93150380001474,66.33232409999776,,66.83220660000528,66.83220660000528,68.83422369999765,,,69.83504539999716,vis2,2,0,vis,9.0,9.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
70.7857983000083,70.7857983000083,72.2871195999994,72.2871195999994,72.3873657000165,72.78753999999911,,73.28795520001744,73.28795520001744,75.28973649998964,,,76.29058100001724,vis2,2,0,vis,10.0,10.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
76.8578039000074,76.8578039000074,78.3589728000022,78.3589728000022,78.45905129999458,78.85939460001258,79.27624030001765,79.36013850000175,79.36013850000175,81.36191950000078,,,82.36222720001545,vis1,1,0,vis,11.0,11.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
82.87950399999112,82.87950399999112,84.38107040001499,84.38107040001499,84.48067749999767,84.88156930000126,84.96469659999433,85.38151439999068,85.38151439999068,87.38317080000137,,,88.38404360001162,vis1,1,0,vis,12.0,12.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
89.23499880001485,89.23499880001485,90.73631049999106,90.73631049999106,90.83650280000596,90.73631049999106,,91.73717310001096,91.73717310001096,93.73885390000372,,,94.73985540000443,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
