start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
5.874317499992437,5.874317499992437,7.3745351000195365,7.364535100019537,7.474628100005909,7.864535100019537,7.558421399977058,8.375375700017438,8.375375700017438,10.377053999991157,11.377876399966889,sound1,1,0,sound,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
13.3795977000352,13.3795977000352,14.880878700010479,14.87087870001048,14.981013199963607,15.37087870001048,15.06436520006694,15.881799700038508,15.881799700038508,17.88374550007004,18.88429060002975,sound1,1,0,sound,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
20.752459000048226,20.752459000048226,22.253851700059137,22.24385170005914,22.353890099979004,22.74385170005914,22.437201100002973,23.25465860003326,23.25465860003326,25.256331299964337,26.257518600041045,sound1,1,0,sound,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
27.491536499999462,27.491536499999462,28.992732200023717,28.98273220002372,29.09282720002532,29.48273220002372,29.176278799955732,29.993789600042625,29.993789600042625,31.995251599999143,32.99611210003216,sound1,1,0,sound,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
35.514875100061296,35.514875100061296,37.01638940006681,37.00638940006681,37.11656179995928,37.50638940006681,37.16626689997222,38.017463399979285,38.017463399979285,40.018723800030536,41.01992259996198,sound1,1,0,sound,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
43.15475010005478,43.15475010005478,44.65587430000026,44.65587430000026,44.75609800005052,45.156407999989575,44.98951920000557,45.656944500000215,45.656944500000215,47.658403500050305,51.6625452000387,vis2,4,0,sound,5.0,5.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
52.26307659998722,52.26307659998722,53.764791000002994,53.764791000002994,53.8648657999672,54.26484669996146,54.08150919999182,54.76571769995801,54.76571769995801,56.76728059998434,60.7702764999792,vis1,3,0,sound,6.0,6.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
61.70455289999675,61.70455289999675,63.20555949997809,63.20555949997809,63.305658500010146,63.70618699998315,,64.20667619998288,64.20667619998288,66.20835939999391,67.20931460004952,vis2,4,0,sound,7.0,7.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
68.47696629999858,68.47696629999858,69.97851180000883,69.97851180000883,70.0780258000102,70.47899280006253,70.27842709999253,70.97885260004271,70.97885260004271,72.98065870005824,76.98382020003349,vis1,3,0,sound,8.0,8.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
78.13483010006324,78.13483010006324,79.63605200005416,79.63605200005416,79.73613539996744,80.13665509998985,79.96985830000789,80.63700299996138,80.63700299996138,82.63901150000468,86.6421427999828,vis1,3,0,sound,9.0,9.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
