start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
14.4904036999885,14.4904036999885,15.991650299992878,15.991650299992878,16.09155830002576,16.492214600040576,16.392218800037632,16.992523200003895,16.992523200003895,18.994032100026494,,,19.994998899995814,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
22.346981799995525,22.346981799995525,23.848158899994566,23.848158899994566,23.94824200002197,24.348752800034823,23.98166090000607,24.84902690002648,24.84902690002648,26.850933999996165,,,27.851643000039736,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
35.191426299986894,35.191426299986894,36.6925576999872,36.6925576999872,36.79264270002907,37.19290070003783,37.02648320003366,37.693525200020055,37.693525200020055,39.69501959999045,,,40.69587160001695,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
48.4358867000062,48.4358867000062,49.93730759999901,49.93730759999901,50.03752950003557,50.43857420003926,50.33828470001183,50.938737800004425,50.938737800004425,52.940506200023925,,,53.94134450000431,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
60.86405129999341,60.86405129999341,62.3653706000275,62.3653706000275,62.46559119999595,62.86556610000273,62.6823406000128,63.36599710002495,63.36599710002495,65.36782839999954,,,66.368769500006,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
73.34116640001024,73.34116640001024,74.84293120000233,74.84293120000233,74.94258600002807,75.34330300003943,75.47669839999593,75.84368300002255,75.84368300002255,77.84560070001474,,,78.84589930001833,vis1,1,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
89.20476050000592,89.20476050000592,90.70600700000954,90.70600700000954,90.8061294999877,91.20662090002746,91.08966629999644,91.70694390004222,91.70694390004222,93.70904809999932,,,94.70946130000242,vis1,1,0,vis,6.0,6.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
104.53452530003572,104.53452530003572,106.03581959999586,106.03581959999586,106.1358325000126,106.5364221000434,106.41993620003062,107.03666880000104,107.03666880000104,109.038326299991,109.038326299991,112.04089940002608,113.04185400001892,vis2,2,0,vis,7.0,7.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
119.18035470002518,119.18035470002518,120.68185210001842,120.68185210001842,120.7818711000234,121.18220460002497,121.08217750001653,121.68248570001172,121.68248570001172,123.68441080000206,123.68441080000206,126.68670400000131,127.68759110000404,vis2,2,0,vis,7.0,8.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
129.93969830004218,129.93969830004218,131.44124680001707,131.44124680001707,131.54087650002631,131.94142590004205,131.79155969998985,132.44185150002315,132.44185150002315,134.44379220001585,134.44379220001585,137.44642599998926,138.44678440004074,vis2,2,0,vis,7.0,9.0,,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
