start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
6.194239899990614,6.194239899990614,7.695563700000755,7.695563700000755,7.795567400005646,8.19589769998286,8.079194700004999,8.696332499975805,8.696332499975805,10.698077499991749,,,11.698912600005977,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
27.212222999960183,27.212222999960183,28.713547399974892,28.713547399974892,28.81368059997633,29.213920499963685,29.047201899995095,29.714323400004766,29.714323400004766,31.716081000000237,,,32.71696159995347,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
58.40561889997637,58.40561889997637,59.90700570000056,59.90700570000056,60.007130599997005,60.40744240000797,60.29064179998543,60.90778620000649,60.90778620000649,62.90949649999104,,,63.910398599991574,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
75.67039960000851,75.67039960000851,77.17180369998981,77.17180369998981,77.27193050000072,77.6721472999868,77.4887546000043,78.17262479995564,78.17262479995564,80.17430959997886,,,81.17515199999046,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
108.78217819997529,108.78217819997529,110.28354669997655,110.28354669997655,110.3836239999598,110.78391999996687,110.61714399996866,111.28429829999526,111.28429829999526,113.28603769996856,,,114.28685429995834,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
129.0495578000061,129.0495578000061,130.55091810000314,130.55091810000314,130.65101419995491,131.05126469996478,130.65101419995491,131.5517124999985,131.5517124999985,133.55346159998746,,,134.55428749998984,vis1,1,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
149.16681979999132,149.16681979999132,150.66815039999503,150.66815039999503,150.768198399988,151.168483199968,151.0017873999984,151.66902949999505,151.66902949999505,153.67067079997807,153.67067079997807,153.67067079997807,154.67152069998858,vis2,2,0,vis,6.0,6.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
155.0886206000084,155.0886206000084,156.58991659998148,156.58991659998148,156.68999180000694,157.09027439997018,157.006888899961,157.59070529999164,157.59070529999164,159.59241190000623,159.59241190000623,159.59241190000623,160.59327459999778,vis2,2,0,vis,6.0,7.0,,1.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
210.4193595000049,210.4193595000049,211.92079069995972,211.92079069995972,212.02084379999152,212.42105969997075,212.35447709996672,212.92162940000136,212.92162940000136,214.92329089996358,214.92329089996358,214.92329089996358,215.92412789999227,vis2,2,0,vis,6.0,8.0,,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
225.04876220000162,225.04876220000162,226.54990930000506,226.54990930000506,226.65000199998914,227.05029509997414,227.1003136999877,227.55072680000168,227.55072680000168,229.55240699998987,,,230.55326699996087,vis2,2,0,vis,6.0,9.0,,3.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
