start_time,quiescent_start_time,quiescent_stop_time,stim_start_time,response_window_start_time,stim_stop_time,response_time,response_window_stop_time,post_response_window_start_time,post_response_window_stop_time,timeout_start_time,timeout_stop_time,stop_time,stim_name,stim_index,block_index,context_name,index,index_within_block,scheduled_reward_index_within_block,repeat_number,is_response,is_correct,is_incorrect,is_hit,is_false_alarm,is_correct_reject,is_miss,is_go,is_nogo,is_rewarded,is_noncontingent_reward,is_contingent_reward,is_reward_scheduled,is_aud_stim,is_vis_stim,is_catch,is_aud_target,is_vis_target,is_aud_nontarget,is_vis_nontarget,is_vis_context,is_aud_context,is_context_switch,is_repeat,is_opto
3.6202438999987208,3.6202438999987208,5.12223690001131,5.12223690001131,5.222316899986006,5.623159599994076,5.556393999993568,6.123325300004333,6.123325300004333,8.124008799999254,,,9.124958599984646,vis1,1,0,vis,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
11.81058920001099,11.81058920001099,13.311809099986684,13.311809099986684,13.41202570001199,13.812189800004242,13.595342099995586,14.312726699988824,14.312726699988824,16.314370399990118,,,17.315256300012813,vis1,1,0,vis,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
24.654936799992107,24.654936799992107,26.156156499995383,26.156156499995383,26.25628829998616,26.656564499987986,26.52314640000416,27.1574712999952,27.1574712999952,29.158701099988072,,,30.159659600010606,vis1,1,0,vis,2.0,2.0,2.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
34.547140399992465,34.547140399992465,36.04836200001021,36.04836200001021,36.14799629999627,36.54849769999576,36.36527230000659,37.04882030000747,37.04882030000747,39.0506907999895,,,40.051400800011585,vis1,1,0,vis,3.0,3.0,3.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
42.103157099985516,42.103157099985516,43.60456320001115,43.60456320001115,43.70454230000335,44.10495489999605,43.93805929998937,44.60528689999203,44.60528689999203,46.607131200007395,,,47.607899200005455,vis1,1,0,vis,4.0,4.0,4.0,0.0,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
48.392004300005034,48.392004300005034,49.89316809999011,49.89316809999011,49.99324429999408,50.39438980000862,50.64478579999716,50.89502740000328,50.89502740000328,52.89681389998598,,,53.897562999985645,vis1,1,0,vis,5.0,5.0,,0.0,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
60.169460999991976,60.169460999991976,61.67103539998946,61.67103539998946,61.771029100005514,62.171125600006896,,62.67209570000134,62.67209570000134,64.67334180000192,,,65.6743953999919,vis1,1,0,vis,6.0,6.0,,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
65.92434790000856,65.92434790000856,67.42565249998891,67.42565249998891,67.52595990000712,67.92626379998704,,68.42672130000732,68.42672130000732,70.42843609999703,,,71.42909339999618,vis2,2,0,vis,7.0,7.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
76.11652550000302,76.11652550000302,77.61829130000272,77.61829130000272,77.71781919999351,78.11816560000601,,78.61878170001158,78.61878170001158,80.62031659999933,,,81.6212568999997,vis1,1,0,vis,8.0,8.0,,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
82.15506150001032,82.15506150001032,83.6564953999857,83.6564953999857,83.75667559999577,83.6564953999857,,84.65727499998478,84.65727499998478,86.65882280001254,,,87.65970840000385,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
88.14348239999684,88.14348239999684,89.64469160000748,89.64469160000748,89.74478149999935,89.64469160000748,,90.64556889999379,90.64556889999379,92.6475527999953,,,93.64838790000952,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
93.66521330001136,93.66521330001136,95.16658180001262,95.16658180001262,95.26625239998405,95.66673619999504,,96.1669771999966,96.1669771999966,98.16897489998676,,,99.16954780001264,vis1,1,0,vis,9.0,9.0,,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
101.2550457999839,101.2550457999839,102.75630019998947,102.75630019998947,102.85648329999252,103.25674630001025,,103.75678689999926,103.75678689999926,105.7587199999923,,,106.75957440000796,vis1,1,0,vis,10.0,10.0,,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
106.90952409999748,106.90952409999748,108.41126939998661,108.41126939998661,108.51091109999992,108.9114543999983,,109.41170679999935,109.41170679999935,111.41357479999145,,,112.4143554999989,vis2,2,0,vis,11.0,11.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
118.21944679998863,118.21944679998863,119.72086139999168,119.72086139999168,119.82114140000498,120.22095309999143,120.17108229999734,120.72181309999154,120.72181309999154,122.72313290000032,122.72313290000032,122.72313290000032,123.72444989998779,vis2,2,0,vis,12.0,12.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
123.87424959999929,123.87424959999929,125.3754079000007,125.3754079000007,125.4754465000094,125.87600170001109,,126.37622230000282,126.37622230000282,128.37814349999255,,,129.3790462999984,vis2,2,0,vis,12.0,13.0,,1.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
130.56316599998692,130.56316599998692,132.06487179999542,132.06487179999542,132.1645005999978,132.06487179999542,,133.06530219998396,133.06530219998396,135.06735909998835,,,136.0678983999912,catch,0,0,vis,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
139.10428820001263,139.10428820001263,140.60535830001183,140.60535830001183,140.70546750000514,141.10552299998537,140.70546750000514,141.60629119998495,141.60629119998495,143.60790469998912,143.60790469998912,143.60790469998912,144.60871720000588,vis2,2,0,vis,13.0,14.0,,0.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
145.32583110000425,145.32583110000425,146.82712569999578,146.82712569999578,146.9273835999863,147.32804470000858,,147.82815359999378,147.82815359999378,149.82970579999684,,,150.83071459999493,vis2,2,0,vis,13.0,15.0,,1.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
151.24753120001125,151.24753120001125,152.74885569999762,152.74885569999762,152.84888959999964,153.24946689999499,,153.74976949999993,153.74976949999993,155.75150289998575,,,156.7525002000127,vis2,2,0,vis,14.0,16.0,,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
